2015-04-16,227.81951869602858,8339.988324630127,<built-in function open>,230.04,230.75,222.98
2015-04-17,225.3798904041702,7454.571804550131,<built-in function open>,223.64,230.09,220.46
2015-04-18,223.31259964069426,4620.246070260065,<built-in function open>,223.98,224.04,222.18
2015-04-19,224.6274437171896,4613.788721660051,<built-in function open>,224.22,226.72,223.41
2015-04-20,225.12153261856932,7206.122179750184,<built-in function open>,224.89,227.45,223.45
2015-04-21,227.9900170640589,9634.931973430326,<built-in function open>,234.02,235.81,224.01
2015-04-22,235.90331898281536,7519.570560400085,<built-in function open>,234.52,238.6,232.78
2015-04-23,234.8359735160078,6489.135241030117,<built-in function open>,235.42,236.0,232.79
2015-04-24,232.79522310046366,6515.809588570197,<built-in function open>,232.11,236.93,230.12
2015-04-25,230.09507543728319,5047.15594574008,<built-in function open>,227.34,233.67,227.16
2015-04-26,220.24558358782306,9401.029676250417,<built-in function open>,221.24,227.91,215.56
2015-04-27,222.73616245504536,11720.009164600264,<built-in function open>,227.46,231.11,218.78
2015-04-28,225.44145730615529,7101.118712760167,<built-in function open>,225.5,229.56,220.46
2015-04-29,225.14373097920114,6816.540210030156,<built-in function open>,225.73,227.3,220.2
2015-04-30,232.49381557200175,11228.804584080466,<built-in function open>,237.0,240.0,225.1
2015-05-01,235.95867252054123,9551.211541771008,<built-in function open>,235.3,238.78,234.44
2015-05-02,235.07102440862593,6579.207089760275,<built-in function open>,236.36,237.15,233.0
2015-05-03,239.57613543265882,5497.610518140233,<built-in function open>,240.34,242.97,234.26
2015-05-04,240.59660169710807,8960.592491060486,<built-in function open>,238.81,243.99,238.06
2015-05-05,236.0614186689917,9426.98356188049,<built-in function open>,236.41,240.04,232.0
2015-05-06,234.5886345711324,7815.770119410173,<built-in function open>,230.13,237.87,228.38
2015-05-07,233.27805120251276,8759.09265286027,<built-in function open>,238.13,239.18,228.38
2015-05-08,242.40799064866633,8480.680698470303,<built-in function open>,245.2,247.06,236.35
2015-05-09,243.87416726838097,5033.01548340007,<built-in function open>,244.21,247.6,240.0
2015-05-10,242.20913330723815,5137.411289360102,<built-in function open>,242.13,244.89,239.63
2015-05-11,242.507149050511,5959.516457870194,<built-in function open>,242.54,245.49,239.5
2015-05-12,242.16782068198262,6440.929251480311,<built-in function open>,242.85,243.4,240.37
2015-05-13,241.93535829291974,9855.202684230255,<built-in function open>,237.14,244.13,235.54
2015-05-14,237.5049507630551,10464.316471009954,<built-in function open>,237.09,240.0,232.61
2015-05-15,237.8462813796689,8991.175597580188,<built-in function open>,237.67,239.0,236.54
2015-05-16,237.46725921845047,3163.2225722300323,<built-in function open>,236.7,237.99,235.48
2015-05-17,237.46768033603956,4705.73099284016,<built-in function open>,237.41,238.45,236.7
2015-05-18,236.17506117227364,6987.395903250346,<built-in function open>,233.95,237.89,231.66
2015-05-19,233.32469495851262,7036.896551620701,<built-in function open>,232.81,234.92,231.53
2015-05-20,233.89299365623359,7114.700868640946,<built-in function open>,234.05,235.0,232.31
2015-05-21,235.52255424204225,6033.253871340869,<built-in function open>,235.97,236.74,233.84
2015-05-22,238.6564773766622,7738.281831180991,<built-in function open>,240.59,242.0,235.11
2015-05-23,239.67579416915984,3900.62625333019,<built-in function open>,239.1,240.72,237.89
2015-05-24,240.36638770682364,3358.3765195000824,<built-in function open>,241.22,242.0,238.27
2015-05-25,238.64992690765783,3987.1598100904635,<built-in function open>,237.46,241.4,236.71
2015-05-26,237.58667782330264,5972.517596861891,<built-in function open>,236.76,238.34,235.81
2015-05-27,237.4688120365208,6704.5032824241025,<built-in function open>,237.46,238.75,236.02
2015-05-28,237.32266295219324,6077.264762783559,<built-in function open>,237.22,238.48,236.23
2015-05-29,236.79528350886727,6485.894610732164,<built-in function open>,236.78,237.68,235.01
2015-05-30,234.0098679072009,6009.058705090311,<built-in function open>,233.17,236.99,231.0
2015-05-31,232.34651630830967,5938.45094691074,<built-in function open>,229.64,233.94,229.55
2015-06-01,226.40557431489367,10248.364562911553,<built-in function open>,223.5,230.99,221.58
2015-06-02,224.7246122487505,9073.288251502941,<built-in function open>,225.46,226.68,221.84
2015-06-03,226.04094953534445,6831.888296711238,<built-in function open>,225.66,227.45,223.82
2015-06-04,225.2103194352144,5872.646284310632,<built-in function open>,224.36,226.07,223.56
2015-06-05,224.99248429635608,6762.90407478107,<built-in function open>,225.2,226.74,223.01
2015-06-06,224.9962947171586,3691.802117440127,<built-in function open>,225.02,225.61,224.27
2015-06-07,224.52188529315518,3631.881034630253,<built-in function open>,223.83,226.09,222.88
2015-06-08,227.08914077293744,6734.324622300583,<built-in function open>,229.26,230.16,223.63
2015-06-09,230.05651490256446,6530.4914894606245,<built-in function open>,229.52,232.06,228.31
2015-06-10,229.08815022763235,5948.486436250328,<built-in function open>,228.7,230.45,227.98
2015-06-11,229.65443769361795,5652.779179990427,<built-in function open>,229.6,230.92,228.47
2015-06-12,230.06925569920452,5891.585951759808,<built-in function open>,230.3,231.32,229.01
2015-06-13,231.08139057834015,4244.800077799985,<built-in function open>,233.27,233.32,228.79
2015-06-14,233.64263509664087,2543.6627538900825,<built-in function open>,233.61,235.0,232.53
2015-06-15,236.42381509903615,5799.081217560557,<built-in function open>,237.2,238.5,233.6
2015-06-16,243.89139534667302,10063.037934321352,<built-in function open>,249.94,253.26,236.01
